,date,precipitation,precipitation_normal
1000,19510603,0.38,2.05
1001,19510604,0.38,2.05
1002,19510605,0.38,2.05
1003,19510606,0.38,2.06
1004,19510607,0.38,2.06
1005,19510608,0.38,2.06
1006,19510609,0.38,2.06
1007,19510610,0.38,2.06
1008,19510611,0.38,2.06
1009,19510612,0.38,2.06
1010,19510613,0.38,2.06
1011,19510614,0.38,2.06
1012,19510615,0.38,2.06
1013,19510616,0.38,2.06
1014,19510617,0.38,2.06
1015,19510618,0.38,2.06
1016,19510619,0.38,2.06
1017,19510620,0.38,2.06
1018,19510621,0.38,2.07
1019,19510622,0.38,2.07
1020,19510623,0.38,2.07
1021,19510624,0.38,2.07
1022,19510625,0.38,2.07
1023,19510626,0.38,2.08
1024,19510627,0.38,2.08
1025,19510628,0.38,2.08
1026,19510629,0.38,2.09
1027,19510630,0.38,2.09
1028,19510701,0.38,2.1
1029,19510702,0.38,2.11
1030,19510703,0.38,2.11
1031,19510704,0.38,2.12
1032,19510705,0.38,2.13
1033,19510706,0.38,2.14
1034,19510707,0.38,2.15
1035,19510708,0.38,2.17
1036,19510709,0.38,2.18
1037,19510710,0.38,2.19
1038,19510711,0.38,2.2
1039,19510712,0.38,2.21
1040,19510713,0.38,2.23
1041,19510714,0.38,2.24
1042,19510715,0.38,2.25
1043,19510716,0.38,2.27
1044,19510717,0.38,2.28
1045,19510718,0.49,2.3
1046,19510719,0.66,2.31
1047,19510720,0.66,2.32
1048,19510721,0.66,2.34
1049,19510722,0.66,2.35
1050,19510723,0.66,2.37
1051,19510724,0.66,2.38
1052,19510725,0.67,2.39
1053,19510726,0.70,2.4
1054,19510727,0.70,2.42
1055,19510728,0.95,2.43
1056,19510729,0.95,2.44
1057,19510730,0.95,2.46
1058,19510731,0.95,2.47
1059,19510801,1.04,2.48
1060,19510802,1.04,2.49
1061,19510803,1.05,2.5
1062,19510804,1.05,2.51
1063,19510805,1.05,2.52
1064,19510806,1.05,2.53
1065,19510807,1.05,2.54
1066,19510808,1.05,2.55
1067,19510809,1.05,2.56
1068,19510810,1.05,2.57
1069,19510811,1.05,2.58
1070,19510812,1.05,2.59
1071,19510813,1.05,2.6
1072,19510814,1.05,2.61
1073,19510815,1.05,2.62
1074,19510816,1.08,2.63
1075,19510817,1.08,2.64
1076,19510818,1.08,2.65
1077,19510819,1.09,2.66
1078,19510820,1.10,2.67
1079,19510821,1.10,2.68
1080,19510822,1.10,2.69
1081,19510823,1.10,2.7
1082,19510824,1.10,2.71
1083,19510825,1.10,2.72
1084,19510826,1.10,2.73
1085,19510827,1.11,2.74
1086,19510828,1.11,2.75
1087,19510829,1.11,2.77
1088,19510830,1.11,2.78
1089,19510831,1.11,2.79
1090,19510901,1.11,2.8
1091,19510902,1.11,2.82
1092,19510903,1.11,2.83
1093,19510904,1.11,2.84
1094,19510905,1.11,2.86
1095,19510906,1.11,2.87
1096,19510907,1.11,2.88
1097,19510908,1.11,2.89
1098,19510909,1.11,2.9
1099,19510910,1.11,2.92
1100,19510911,1.11,2.93
1101,19510912,1.11,2.94
1102,19510913,1.11,2.95
1103,19510914,1.11,2.96
1104,19510915,1.11,2.98
1105,19510916,1.11,2.99
1106,19510917,1.11,3.0
1107,19510918,1.11,3.01
1108,19510919,1.11,3.02
1109,19510920,1.11,3.03
1110,19510921,1.11,3.04
1111,19510922,1.11,3.05
1112,19510923,1.11,3.06
1113,19510924,1.11,3.07
1114,19510925,1.11,3.08
1115,19510926,1.11,3.08
1116,19510927,1.11,3.09
1117,19510928,2.09,3.1
1118,19510929,2.09,3.1
1119,19510930,2.09,3.11
1120,19511001,2.09,3.12
1121,19511002,2.09,3.12
1122,19511003,2.09,3.13
1123,19511004,2.09,3.14
1124,19511005,2.09,3.15
1125,19511006,2.09,3.16
1126,19511007,2.09,3.17
1127,19511008,2.09,3.18
1128,19511009,2.09,3.19
1129,19511010,2.09,3.2
1130,19511011,2.09,3.21
1131,19511012,2.09,3.22
1132,19511013,2.09,3.23
1133,19511014,2.09,3.24
1134,19511015,2.09,3.26
1135,19511016,2.09,3.27
1136,19511017,2.09,3.28
1137,19511018,2.09,3.29
1138,19511019,2.09,3.3
1139,19511020,2.09,3.31
1140,19511021,2.09,3.32
1141,19511022,2.09,3.33
1142,19511023,2.09,3.34
1143,19511024,2.09,3.36
1144,19511025,2.14,3.37
1145,19511026,2.14,3.38
1146,19511027,2.14,3.39
1147,19511028,2.14,3.4
1148,19511029,2.14,3.41
1149,19511030,2.14,3.42
1150,19511031,2.14,3.43
1151,19511101,2.14,3.44
1152,19511102,2.14,3.45
1153,19511103,2.14,3.46
1154,19511104,2.14,3.46
1155,19511105,2.14,3.47
1156,19511106,2.14,3.48
1157,19511107,2.14,3.49
1158,19511108,2.14,3.5
1159,19511109,2.14,3.51
1160,19511110,2.14,3.52
1161,19511111,2.14,3.52
1162,19511112,2.14,3.53
1163,19511113,2.14,3.54
1164,19511114,2.14,3.55
1165,19511115,2.14,3.56
1166,19511116,2.14,3.57
1167,19511117,2.14,3.58
1168,19511118,2.14,3.59
1169,19511119,2.14,3.6
1170,19511120,2.14,3.61
1171,19511121,2.14,3.62
1172,19511122,2.14,3.63
1173,19511123,2.58,3.65
1174,19511124,2.58,3.66
1175,19511125,2.58,3.67
1176,19511126,2.58,3.68
1177,19511127,2.58,3.69
1178,19511128,2.58,3.71
1179,19511129,2.58,3.72
1180,19511130,2.58,3.73
1181,19511201,2.58,3.74
1182,19511202,2.58,3.75
1183,19511203,2.58,3.77
1184,19511204,2.58,3.78
1185,19511205,2.67,3.79
1186,19511206,2.67,3.8
1187,19511207,2.67,3.81
1188,19511208,2.67,3.82
1189,19511209,2.67,3.83
1190,19511210,2.67,3.85
1191,19511211,2.67,3.86
1192,19511212,2.78,3.87
1193,19511213,2.78,3.88
1194,19511214,2.78,3.9
1195,19511215,2.78,3.91
1196,19511216,2.78,3.93
1197,19511217,2.78,3.94
1198,19511218,2.78,3.96
1199,19511219,2.78,3.97
1200,19511220,2.78,3.98
1201,19511221,2.78,4.0
1202,19511222,2.78,4.02
1203,19511223,2.78,4.03
1204,19511224,2.78,4.05
1205,19511225,2.78,4.07
1206,19511226,2.78,4.08
1207,19511227,2.78,4.1
1208,19511228,2.78,4.12
1209,19511229,2.78,4.14
1210,19511230,2.81,4.16
1211,19511231,2.81,4.18
1212,19520101,0.00,0.02
1213,19520102,0.00,0.04
1214,19520103,0.00,0.06
1215,19520104,0.00,0.08
1216,19520105,0.00,0.1
1217,19520106,0.00,0.12
1218,19520107,0.01,0.14
1219,19520108,0.01,0.16
1220,19520109,0.01,0.18
1221,19520110,0.01,0.2
1222,19520111,0.01,0.22
1223,19520112,0.01,0.23
1224,19520113,0.06,0.25
1225,19520114,0.06,0.27
1226,19520115,0.06,0.29
1227,19520116,0.06,0.31
1228,19520117,0.36,0.33
1229,19520118,1.07,0.35
1230,19520119,1.07,0.36
1231,19520120,1.07,0.38
1232,19520121,1.07,0.39
1233,19520122,1.07,0.41
1234,19520123,1.07,0.43
1235,19520124,1.07,0.44
1236,19520125,1.07,0.46
1237,19520126,1.07,0.47
1238,19520127,1.07,0.49
1239,19520128,1.07,0.51
1240,19520129,1.07,0.52
1241,19520130,1.07,0.54
1242,19520131,1.07,0.56
1243,19520201,1.07,0.58
1244,19520202,1.07,0.6
1245,19520203,1.07,0.63
1246,19520204,1.07,0.65
1247,19520205,1.07,0.67
1248,19520206,1.07,0.69
1249,19520207,1.07,0.72
1250,19520208,1.07,0.75
1251,19520209,1.07,0.77
1252,19520210,1.07,0.8
1253,19520211,1.07,0.83
1254,19520212,1.07,0.85
1255,19520213,1.07,0.88
1256,19520214,1.07,0.92
1257,19520215,1.07,0.95
1258,19520216,1.07,0.98
1259,19520217,1.07,1.01
1260,19520218,1.07,1.05
1261,19520219,1.07,1.08
1262,19520220,1.07,1.11
1263,19520221,1.07,1.14
1264,19520222,1.07,1.18
1265,19520223,1.07,1.21
1266,19520224,1.07,1.24
1267,19520225,1.07,1.27
1268,19520226,1.07,1.3
1269,19520227,1.07,1.33
1270,19520228,1.07,1.36
1271,19520229,1.07,1.36
1272,19520301,1.16,1.38
1273,19520302,1.16,1.4
1274,19520303,1.16,1.42
1275,19520304,1.16,1.44
1276,19520305,1.16,1.46
1277,19520306,1.16,1.48
1278,19520307,1.69,1.5
1279,19520308,2.30,1.52
1280,19520309,2.31,1.53
1281,19520310,2.45,1.55
1282,19520311,2.45,1.56
1283,19520312,2.45,1.58
1284,19520313,2.45,1.59
1285,19520314,2.45,1.61
1286,19520315,2.46,1.62
1287,19520316,2.57,1.63
1288,19520317,2.57,1.64
1289,19520318,2.57,1.65
1290,19520319,2.57,1.66
1291,19520320,2.57,1.68
1292,19520321,2.57,1.69
1293,19520322,2.57,1.7
1294,19520323,2.57,1.71
1295,19520324,2.57,1.72
1296,19520325,2.57,1.73
1297,19520326,2.57,1.74
1298,19520327,2.57,1.74
1299,19520328,2.57,1.75
1300,19520329,2.57,1.76
1301,19520330,2.57,1.77
1302,19520331,2.57,1.78
1303,19520401,2.57,1.79
1304,19520402,2.57,1.8
1305,19520403,2.57,1.81
1306,19520404,2.57,1.82
1307,19520405,2.57,1.83
1308,19520406,2.57,1.84
1309,19520407,2.57,1.85
1310,19520408,2.57,1.85
1311,19520409,2.57,1.86
1312,19520410,2.60,1.87
1313,19520411,2.60,1.88
1314,19520412,2.60,1.88
1315,19520413,2.60,1.89
1316,19520414,2.60,1.89
1317,19520415,2.60,1.9
1318,19520416,2.60,1.9
1319,19520417,2.60,1.91
1320,19520418,2.60,1.92
1321,19520419,2.91,1.92
1322,19520420,2.92,1.93
1323,19520421,2.95,1.93
1324,19520422,2.95,1.94
1325,19520423,2.95,1.94
1326,19520424,2.95,1.95
1327,19520425,2.95,1.95
1328,19520426,2.95,1.96
1329,19520427,3.03,1.96
1330,19520428,3.12,1.97
1331,19520429,3.14,1.98
1332,19520430,3.14,1.98
1333,19520501,3.14,1.98
1334,19520502,3.14,1.99
1335,19520503,3.14,1.99
1336,19520504,3.14,1.99
1337,19520505,3.14,2.0
1338,19520506,3.14,2.0
1339,19520507,3.14,2.0
1340,19520508,3.14,2.01
1341,19520509,3.14,2.01
1342,19520510,3.14,2.01
1343,19520511,3.14,2.02
1344,19520512,3.14,2.02
1345,19520513,3.14,2.02
1346,19520514,3.14,2.02
1347,19520515,3.14,2.03
1348,19520516,3.14,2.03
1349,19520517,3.14,2.03
1350,19520518,3.14,2.03
1351,19520519,3.14,2.03
1352,19520520,3.14,2.03
1353,19520521,3.14,2.04
1354,19520522,3.14,2.04
1355,19520523,3.14,2.04
1356,19520524,3.14,2.04
1357,19520525,3.14,2.04
1358,19520526,3.14,2.04
1359,19520527,3.14,2.05
1360,19520528,3.14,2.05
1361,19520529,3.14,2.05
1362,19520530,3.14,2.05
1363,19520531,3.14,2.05
1364,19520601,3.14,2.05
1365,19520602,3.14,2.05
1366,19520603,3.15,2.05
1367,19520604,3.15,2.05
1368,19520605,3.15,2.05
1369,19520606,3.15,2.06
1370,19520607,3.15,2.06
1371,19520608,3.15,2.06
1372,19520609,3.15,2.06
1373,19520610,3.15,2.06
1374,19520611,3.15,2.06
1375,19520612,3.15,2.06
1376,19520613,3.15,2.06
1377,19520614,3.15,2.06
1378,19520615,3.15,2.06
1379,19520616,3.15,2.06
1380,19520617,3.15,2.06
1381,19520618,3.15,2.06
1382,19520619,3.15,2.06
1383,19520620,3.15,2.06
1384,19520621,3.15,2.07
1385,19520622,3.15,2.07
1386,19520623,3.15,2.07
1387,19520624,3.15,2.07
1388,19520625,3.15,2.07
1389,19520626,3.15,2.08
1390,19520627,3.15,2.08
1391,19520628,3.15,2.08
1392,19520629,3.15,2.09
1393,19520630,3.15,2.09
1394,19520701,3.15,2.1
1395,19520702,3.15,2.11
1396,19520703,3.15,2.11
1397,19520704,3.15,2.12
1398,19520705,3.15,2.13
1399,19520706,3.15,2.14
1400,19520707,3.15,2.15
1401,19520708,3.15,2.17
1402,19520709,3.18,2.18
1403,19520710,3.18,2.19
1404,19520711,3.18,2.2
1405,19520712,3.18,2.21
1406,19520713,3.18,2.23
1407,19520714,3.18,2.24
1408,19520715,3.18,2.25
1409,19520716,3.18,2.27
1410,19520717,3.18,2.28
1411,19520718,3.18,2.3
1412,19520719,3.18,2.31
1413,19520720,3.18,2.32
1414,19520721,3.18,2.34
1415,19520722,3.18,2.35
1416,19520723,3.18,2.37
1417,19520724,3.42,2.38
1418,19520725,3.42,2.39
1419,19520726,3.42,2.4
1420,19520727,3.42,2.42
1421,19520728,3.62,2.43
1422,19520729,3.62,2.44
1423,19520730,3.62,2.46
1424,19520731,3.62,2.47
1425,19520801,3.62,2.48
1426,19520802,3.62,2.49
1427,19520803,3.62,2.5
1428,19520804,3.62,2.51
1429,19520805,3.62,2.52
1430,19520806,3.62,2.53
1431,19520807,3.62,2.54
1432,19520808,3.62,2.55
1433,19520809,3.62,2.56
1434,19520810,3.62,2.57
1435,19520811,3.62,2.58
1436,19520812,3.62,2.59
1437,19520813,3.62,2.6
1438,19520814,3.62,2.61
1439,19520815,3.62,2.62
1440,19520816,3.62,2.63
1441,19520817,3.62,2.64
1442,19520818,4.11,2.65
1443,19520819,4.11,2.66
1444,19520820,4.11,2.67
1445,19520821,4.11,2.68
1446,19520822,4.11,2.69
1447,19520823,4.11,2.7
1448,19520824,4.11,2.71
1449,19520825,4.11,2.72
1450,19520826,4.11,2.73
1451,19520827,4.11,2.74
1452,19520828,4.11,2.75
1453,19520829,4.11,2.77
1454,19520830,4.11,2.78
1455,19520831,4.11,2.79
1456,19520901,4.11,2.8
1457,19520902,4.11,2.82
1458,19520903,4.11,2.83
1459,19520904,4.11,2.84
1460,19520905,4.11,2.86
1461,19520906,4.11,2.87
1462,19520907,4.11,2.88
1463,19520908,4.11,2.89
1464,19520909,4.11,2.9
1465,19520910,4.11,2.92
1466,19520911,4.11,2.93
1467,19520912,4.11,2.94
1468,19520913,4.11,2.95
1469,19520914,4.11,2.96
1470,19520915,4.11,2.98
1471,19520916,4.11,2.99
1472,19520917,4.11,3.0
1473,19520918,4.11,3.01
1474,19520919,4.58,3.02
1475,19520920,4.98,3.03
1476,19520921,4.98,3.04
1477,19520922,4.98,3.05
1478,19520923,4.98,3.06
1479,19520924,4.98,3.07
1480,19520925,4.98,3.08
1481,19520926,4.98,3.08
1482,19520927,4.98,3.09
1483,19520928,4.98,3.1
1484,19520929,4.98,3.1
1485,19520930,4.98,3.11
1486,19521001,4.98,3.12
1487,19521002,4.98,3.12
1488,19521003,4.98,3.13
1489,19521004,4.98,3.14
1490,19521005,4.98,3.15
1491,19521006,4.98,3.16
1492,19521007,4.98,3.17
1493,19521008,4.98,3.18
1494,19521009,4.98,3.19
1495,19521010,4.98,3.2
1496,19521011,4.98,3.21
1497,19521012,4.98,3.22
1498,19521013,4.98,3.23
1499,19521014,4.98,3.24
1500,19521015,4.98,3.26
1501,19521016,4.98,3.27
1502,19521017,4.98,3.28
1503,19521018,4.98,3.29
1504,19521019,4.98,3.3
1505,19521020,4.98,3.31
1506,19521021,4.98,3.32
1507,19521022,4.98,3.33
1508,19521023,4.98,3.34
1509,19521024,4.98,3.36
1510,19521025,4.98,3.37
1511,19521026,4.98,3.38
1512,19521027,4.98,3.39
1513,19521028,4.98,3.4
1514,19521029,4.98,3.41
1515,19521030,4.98,3.42
1516,19521031,4.98,3.43
1517,19521101,4.98,3.44
1518,19521102,4.98,3.45
1519,19521103,4.98,3.46
1520,19521104,4.98,3.46
1521,19521105,4.98,3.47
1522,19521106,4.98,3.48
1523,19521107,4.98,3.49
1524,19521108,4.98,3.5
1525,19521109,4.98,3.51
1526,19521110,4.98,3.52
1527,19521111,4.98,3.52
1528,19521112,4.98,3.53
1529,19521113,4.98,3.54
1530,19521114,5.08,3.55
1531,19521115,5.14,3.56
1532,19521116,5.14,3.57
1533,19521117,5.14,3.58
1534,19521118,5.14,3.59
1535,19521119,5.14,3.6
1536,19521120,5.14,3.61
1537,19521121,5.14,3.62
1538,19521122,5.14,3.63
1539,19521123,5.14,3.65
1540,19521124,5.14,3.66
1541,19521125,5.14,3.67
1542,19521126,5.14,3.68
1543,19521127,5.14,3.69
1544,19521128,5.14,3.71
1545,19521129,5.14,3.72
1546,19521130,5.14,3.73
1547,19521201,5.14,3.74
1548,19521202,5.15,3.75
1549,19521203,5.15,3.77
1550,19521204,5.15,3.78
1551,19521205,5.15,3.79
1552,19521206,5.15,3.8
1553,19521207,5.15,3.81
1554,19521208,5.15,3.82
1555,19521209,5.15,3.83
1556,19521210,5.15,3.85
1557,19521211,5.15,3.86
1558,19521212,5.15,3.87
1559,19521213,5.15,3.88
1560,19521214,5.15,3.9
1561,19521215,5.15,3.91
1562,19521216,5.19,3.93
1563,19521217,5.34,3.94
1564,19521218,5.39,3.96
1565,19521219,5.39,3.97
1566,19521220,5.54,3.98
1567,19521221,5.55,4.0
1568,19521222,5.55,4.02
1569,19521223,5.55,4.03
1570,19521224,5.55,4.05
1571,19521225,5.55,4.07
1572,19521226,5.55,4.08
1573,19521227,5.55,4.1
1574,19521228,5.55,4.12
1575,19521229,5.55,4.14
1576,19521230,5.55,4.16
1577,19521231,5.55,4.18
1578,19530101,0.00,0.02
1579,19530102,0.00,0.04
1580,19530103,0.00,0.06
1581,19530104,0.00,0.08
1582,19530105,0.00,0.1
1583,19530106,0.00,0.12
1584,19530107,0.00,0.14
1585,19530108,0.00,0.16
1586,19530109,0.00,0.18
1587,19530110,0.00,0.2
1588,19530111,0.00,0.22
1589,19530112,0.00,0.23
1590,19530113,0.01,0.25
1591,19530114,0.01,0.27
1592,19530115,0.01,0.29
1593,19530116,0.01,0.31
1594,19530117,0.01,0.33
1595,19530118,0.01,0.35
1596,19530119,0.01,0.36
1597,19530120,0.01,0.38
1598,19530121,0.01,0.39
1599,19530122,0.01,0.41
1600,19530123,0.01,0.43
1601,19530124,0.01,0.44
1602,19530125,0.01,0.46
1603,19530126,0.01,0.47
1604,19530127,0.01,0.49
1605,19530128,0.01,0.51
1606,19530129,0.01,0.52
1607,19530130,0.01,0.54
1608,19530131,0.01,0.56
1609,19530201,0.01,0.58
1610,19530202,0.01,0.6
1611,19530203,0.01,0.63
1612,19530204,0.01,0.65
1613,19530205,0.01,0.67
1614,19530206,0.01,0.69
1615,19530207,0.01,0.72
1616,19530208,0.01,0.75
1617,19530209,0.01,0.77
1618,19530210,0.01,0.8
1619,19530211,0.01,0.83
1620,19530212,0.01,0.85
1621,19530213,0.01,0.88
1622,19530214,0.01,0.92
1623,19530215,0.01,0.95
1624,19530216,0.01,0.98
1625,19530217,0.01,1.01
1626,19530218,0.01,1.05
1627,19530219,0.01,1.08
1628,19530220,0.01,1.11
1629,19530221,0.01,1.14
1630,19530222,0.01,1.18
1631,19530223,0.01,1.21
1632,19530224,0.01,1.24
1633,19530225,0.01,1.27
1634,19530226,0.01,1.3
1635,19530227,0.01,1.33
1636,19530228,0.01,1.36
1637,19530301,0.01,1.38
1638,19530302,0.01,1.4
1639,19530303,0.01,1.42
1640,19530304,0.01,1.44
1641,19530305,0.01,1.46
1642,19530306,0.01,1.48
1643,19530307,0.01,1.5
1644,19530308,0.01,1.52
1645,19530309,0.01,1.53
1646,19530310,0.01,1.55
1647,19530311,0.01,1.56
1648,19530312,0.01,1.58
1649,19530313,0.01,1.59
1650,19530314,0.01,1.61
1651,19530315,0.01,1.62
1652,19530316,0.01,1.63
1653,19530317,0.01,1.64
1654,19530318,0.01,1.65
1655,19530319,0.01,1.66
1656,19530320,0.01,1.68
1657,19530321,0.01,1.69
1658,19530322,0.01,1.7
1659,19530323,0.01,1.71
1660,19530324,0.01,1.72
1661,19530325,0.01,1.73
1662,19530326,0.01,1.74
1663,19530327,0.01,1.74
1664,19530328,0.01,1.75
1665,19530329,0.04,1.76
1666,19530330,0.04,1.77
1667,19530331,0.04,1.78
1668,19530401,0.04,1.79
1669,19530402,0.04,1.8
1670,19530403,0.04,1.81
1671,19530404,0.04,1.82
1672,19530405,0.04,1.83
1673,19530406,0.04,1.84
1674,19530407,0.04,1.85
1675,19530408,0.04,1.85
1676,19530409,0.04,1.86
1677,19530410,0.04,1.87
1678,19530411,0.04,1.88
1679,19530412,0.04,1.88
1680,19530413,0.04,1.89
1681,19530414,0.04,1.89
1682,19530415,0.04,1.9
1683,19530416,0.04,1.9
1684,19530417,0.04,1.91
1685,19530418,0.04,1.92
1686,19530419,0.04,1.92
1687,19530420,0.04,1.93
1688,19530421,0.04,1.93
1689,19530422,0.04,1.94
1690,19530423,0.04,1.94
1691,19530424,0.04,1.95
1692,19530425,0.04,1.95
1693,19530426,0.04,1.96
1694,19530427,0.04,1.96
1695,19530428,0.04,1.97
1696,19530429,0.04,1.98
1697,19530430,0.04,1.98
1698,19530501,0.04,1.98
1699,19530502,0.04,1.99
1700,19530503,0.04,1.99
1701,19530504,0.04,1.99
1702,19530505,0.04,2.0
1703,19530506,0.04,2.0
1704,19530507,0.04,2.0
1705,19530508,0.04,2.01
1706,19530509,0.04,2.01
1707,19530510,0.04,2.01
1708,19530511,0.05,2.02
1709,19530512,0.05,2.02
1710,19530513,0.05,2.02
1711,19530514,0.05,2.02
1712,19530515,0.07,2.03
1713,19530516,0.07,2.03
1714,19530517,0.07,2.03
1715,19530518,0.07,2.03
1716,19530519,0.07,2.03
1717,19530520,0.07,2.03
1718,19530521,0.07,2.04
1719,19530522,0.07,2.04
1720,19530523,0.07,2.04
1721,19530524,0.07,2.04
1722,19530525,0.07,2.04
1723,19530526,0.07,2.04
1724,19530527,0.07,2.05
1725,19530528,0.07,2.05
1726,19530529,0.07,2.05
1727,19530530,0.07,2.05
1728,19530531,0.07,2.05
1729,19530601,0.07,2.05
1730,19530602,0.07,2.05
1731,19530603,0.07,2.05
1732,19530604,0.07,2.05
1733,19530605,0.07,2.05
1734,19530606,0.07,2.06
1735,19530607,0.07,2.06
1736,19530608,0.07,2.06
1737,19530609,0.07,2.06
1738,19530610,0.07,2.06
1739,19530611,0.07,2.06
1740,19530612,0.07,2.06
1741,19530613,0.07,2.06
1742,19530614,0.07,2.06
1743,19530615,0.07,2.06
1744,19530616,0.07,2.06
1745,19530617,0.07,2.06
1746,19530618,0.07,2.06
1747,19530619,0.07,2.06
1748,19530620,0.07,2.06
1749,19530621,0.07,2.07
1750,19530622,0.07,2.07
1751,19530623,0.07,2.07
1752,19530624,0.07,2.07
1753,19530625,0.07,2.07
1754,19530626,0.07,2.08
1755,19530627,0.07,2.08
1756,19530628,0.07,2.08
1757,19530629,0.07,2.09
1758,19530630,0.07,2.09
1759,19530701,0.07,2.1
1760,19530702,0.07,2.11
1761,19530703,0.07,2.11
1762,19530704,0.07,2.12
1763,19530705,0.07,2.13
1764,19530706,0.07,2.14
1765,19530707,0.07,2.15
1766,19530708,0.07,2.17
1767,19530709,0.16,2.18
1768,19530710,0.16,2.19
1769,19530711,0.16,2.2
1770,19530712,0.16,2.21
1771,19530713,0.16,2.23
1772,19530714,0.19,2.24
1773,19530715,0.22,2.25
1774,19530716,0.29,2.27
1775,19530717,0.30,2.28
1776,19530718,0.30,2.3
1777,19530719,0.30,2.31
1778,19530720,0.30,2.32
1779,19530721,0.30,2.34
1780,19530722,0.30,2.35
1781,19530723,0.30,2.37
1782,19530724,0.30,2.38
1783,19530725,0.30,2.39
1784,19530726,0.30,2.4
1785,19530727,0.30,2.42
1786,19530728,0.30,2.43
1787,19530729,0.30,2.44
1788,19530730,0.30,2.46
1789,19530731,0.30,2.47
1790,19530801,0.30,2.48
1791,19530802,0.30,2.49
1792,19530803,0.30,2.5
1793,19530804,0.30,2.51
1794,19530805,0.30,2.52
1795,19530806,0.30,2.53
1796,19530807,0.30,2.54
1797,19530808,0.30,2.55
1798,19530809,0.30,2.56
1799,19530810,0.30,2.57
1800,19530811,0.30,2.58
1801,19530812,0.38,2.59
1802,19530813,0.38,2.6
1803,19530814,0.40,2.61
1804,19530815,0.40,2.62
1805,19530816,0.40,2.63
1806,19530817,0.40,2.64
1807,19530818,0.40,2.65
1808,19530819,0.40,2.66
1809,19530820,0.40,2.67
1810,19530821,0.40,2.68
1811,19530822,0.40,2.69
1812,19530823,0.40,2.7
1813,19530824,0.40,2.71
1814,19530825,0.40,2.72
1815,19530826,0.40,2.73
1816,19530827,0.40,2.74
1817,19530828,0.40,2.75
1818,19530829,0.40,2.77
1819,19530830,0.40,2.78
1820,19530831,0.40,2.79
1821,19530901,0.40,2.8
1822,19530902,0.40,2.82
1823,19530903,0.40,2.83
1824,19530904,0.40,2.84
1825,19530905,0.40,2.86
1826,19530906,0.40,2.87
1827,19530907,0.42,2.88
1828,19530908,0.42,2.89
1829,19530909,0.42,2.9
1830,19530910,0.42,2.92
1831,19530911,0.42,2.93
1832,19530912,0.42,2.94
1833,19530913,0.42,2.95
1834,19530914,0.42,2.96
1835,19530915,0.42,2.98
1836,19530916,0.42,2.99
1837,19530917,0.42,3.0
1838,19530918,0.42,3.01
1839,19530919,0.42,3.02
1840,19530920,0.42,3.03
1841,19530921,0.42,3.04
1842,19530922,0.42,3.05
1843,19530923,0.42,3.06
1844,19530924,0.42,3.07
1845,19530925,0.42,3.08
1846,19530926,0.42,3.08
1847,19530927,0.42,3.09
1848,19530928,0.42,3.1
1849,19530929,0.42,3.1
1850,19530930,0.42,3.11
1851,19531001,0.42,3.12
1852,19531002,0.42,3.12
1853,19531003,0.42,3.13
1854,19531004,0.42,3.14
1855,19531005,0.42,3.15
1856,19531006,0.42,3.16
1857,19531007,0.42,3.17
1858,19531008,0.42,3.18
1859,19531009,0.42,3.19
1860,19531010,0.42,3.2
1861,19531011,0.42,3.21
1862,19531012,0.42,3.22
1863,19531013,0.42,3.23
1864,19531014,0.42,3.24
1865,19531015,0.42,3.26
1866,19531016,0.42,3.27
1867,19531017,0.42,3.28
1868,19531018,0.42,3.29
1869,19531019,0.43,3.3
1870,19531020,0.43,3.31
1871,19531021,0.43,3.32
1872,19531022,0.54,3.33
1873,19531023,0.54,3.34
1874,19531024,0.54,3.36
1875,19531025,0.54,3.37
1876,19531026,0.54,3.38
1877,19531027,0.54,3.39
1878,19531028,0.54,3.4
1879,19531029,0.54,3.41
1880,19531030,0.54,3.42
1881,19531031,0.54,3.43
1882,19531101,0.54,3.44
1883,19531102,0.54,3.45
1884,19531103,0.54,3.46
1885,19531104,0.54,3.46
1886,19531105,0.54,3.47
1887,19531106,0.54,3.48
1888,19531107,0.54,3.49
1889,19531108,0.54,3.5
1890,19531109,0.54,3.51
1891,19531110,0.54,3.52
1892,19531111,0.54,3.52
1893,19531112,0.54,3.53
1894,19531113,0.54,3.54
1895,19531114,0.54,3.55
1896,19531115,0.54,3.56
1897,19531116,0.54,3.57
1898,19531117,0.54,3.58
1899,19531118,0.54,3.59
1900,19531119,0.54,3.6
1901,19531120,0.56,3.61
1902,19531121,0.56,3.62
1903,19531122,0.56,3.63
1904,19531123,0.56,3.65
1905,19531124,0.56,3.66
1906,19531125,0.56,3.67
1907,19531126,0.56,3.68
1908,19531127,0.56,3.69
1909,19531128,0.56,3.71
1910,19531129,0.56,3.72
1911,19531130,0.56,3.73
1912,19531201,0.56,3.74
1913,19531202,0.56,3.75
1914,19531203,0.56,3.77
1915,19531204,0.56,3.78
1916,19531205,0.56,3.79
1917,19531206,0.56,3.8
1918,19531207,0.56,3.81
1919,19531208,0.56,3.82
1920,19531209,0.56,3.83
1921,19531210,0.56,3.85
1922,19531211,0.56,3.86
1923,19531212,0.56,3.87
1924,19531213,0.56,3.88
1925,19531214,0.56,3.9
1926,19531215,0.56,3.91
1927,19531216,0.56,3.93
1928,19531217,0.56,3.94
1929,19531218,0.56,3.96
1930,19531219,0.56,3.97
1931,19531220,0.56,3.98
